CODIGOS,ABEV3,BTOW3,B3SA3,BBSE3,BRML3,BBDC3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,CCRO3,CMIG4,HGTX3,CIEL3,COGN3,CSAN3,CVCB3,CYRE3,ECOR3,ELET3,ELET6,EMBR3,ENBR3,EGIE3,EQTL3,FLRY3,GGBR4,GOAU4,GOLL4,NTCO3,HYPE3,IGTA3,ITSA4,ITUB4,JBSS3,KLBN11,RENT3,LAME4,LREN3,MGLU3,MRFG3,MRVE3,MULT3,PETR3,PETR4,QUAL3,RADL3,SBSP3,SANB11,CSNA3,SMLS3,SULA11,TAEE11,VIVT4,TIMP3,TOTS3,UGPA3,USIM5,VALE3,WEGE3,YDUQ3,IBOV
22/01/2019,17.091115076,43.480333437,28.920628571,25.382508399,12.634582386,29.413502753,32.980005165,32.91578727,45.364541716,47.025358434,23.26,12.734255028,13.358719544,27.404045965,9.8133046259,9.9816233813,39.995789269,59.000490006,15.891078942,10.58,31.362956379,34.382998615,19.48,15.269330506,37.586298534,16.210231425,20.243760146,15.137707698,7.0123467107,22.81,22.388694156,31.372241888,39.746151249,11.285489818,33.457207015,13.598455144,17.393766398,29.979544845,19.313098892,38.057678397,20.156503221,5.7,13.081522808,24.051175359,28.371105149,24.324470694,13.138187184,60.964054208,40.362057389,45.456943658,9.1384058854,38.045099523,30.15488886,23.713443842,42.714190039,12.062495544,33.618197828,26.197791489,9.6724387601,53.65814949,18.212083312,28.716087933,95103.38
23/01/2019,16.740328221,43.935003893,30.270970315,25.817885902,12.943199128,29.97173817,33.545376682,33.37722354,46.305714781,47.336591416,23.75,12.857796308,13.510631066,27.599092555,9.6340230991,10.712950242,41.63985401,61.059567509,16.002987949,10.61,32.171882849,35.055291884,19.46,15.748944092,39.622946965,16.407917174,20.748219328,15.313841337,7.2366637821,23.21,22.532720804,31.449465868,40.856705475,11.435141399,33.681511165,14.07840062,17.431723335,30.24351568,19.78801116,38.766771933,21.095605963,5.72,13.616804072,24.562902494,28.666125307,24.614854347,13.331149065,61.400574693,41.123053395,46.917218532,9.6331306167,38.555460615,29.544505866,23.666763835,43.463724136,12.207710178,33.806896722,27.098340572,9.6327976176,54.213435351,18.418146755,28.94188965,96558.43
24/01/2019,16.720840063,45.081564175,30.746990067,26.113942603,13.335984073,30.412036527,33.883029116,33.646394698,46.070421515,48.095221811,24.19,13.570534463,13.757487291,28.72061045,10.077508981,11.305917968,42.510816879,61.366449253,16.180177209,11.17,33.117254747,35.487480414,19.67,16.18940555,40.539921377,16.603626066,20.552040757,15.646538209,7.3536987759,23.43,23.069095908,31.343282895,40.730063327,11.620005116,33.636650335,14.468356319,17.877717346,30.375501097,20.243135416,39.888755376,20.831910888,5.87,13.94548555,24.700675184,28.97097947,24.721328353,13.297590477,61.797411499,42.127958377,46.700532583,9.6798027612,38.880235854,30.528994565,24.13356391,44.204004726,12.149624324,33.369909808,27.791811523,9.7120799025,54.700528211,18.467209479,29.550572539,97677.2
25/01/2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
28/01/2019,17.490622327,45.437393228,31.310442017,26.174895454,13.40144823,31.127521358,34.157862492,25.407834625,45.477482484,48.980290604,24.45,13.950661479,13.358719544,29.256988574,10.275662247,11.335566354,42.589105676,61.574336885,16.0309652,11.47,33.448622217,35.554709741,19.26,16.414530294,42.084299335,16.625371498,20.103632595,15.304056134,7.1098758722,23.17,23.625336756,31.883850755,41.304823847,11.875293108,34.237785457,14.798318833,17.849249643,30.177522971,20.2134534,40.633752383,20.819472441,5.8,14.386857819,24.661311559,27.948242924,23.97601031,12.861328834,64.595110976,42.723096279,46.82300725,9.1290714565,38.499784859,30.25333773,24.040203895,44.749961661,11.956004813,32.178127315,28.022968507,9.6327976176,41.285990839,18.761585826,28.833897524,95443.88
29/01/2019,17.412669692,47.246190913,30.649843178,26.166187904,13.560432612,30.278374526,33.71812909,25.590486481,46.992771118,48.931660451,23.85,14.872469492,13.368214014,29.861633005,10.775763348,11.197207218,43.274132652,62.07920685,15.919056193,12,35.816925014,37.273859672,19.16,16.346014068,41.119063111,17.119585871,20.907030552,15.304056134,7.1781462852,23.05,23.794195585,31.343282895,42.17183548,11.681626356,33.986564809,14.698330193,17.640486489,30.073820143,20.450909534,40.920980144,22.15287395,5.91,14.020612744,24.946697846,28.557951249,24.556777616,13.121407891,62.601006029,43.318234181,46.163528274,9.3717666077,38.787442929,30.233647956,24.096219904,44.241018756,11.713980424,32.555525105,27.47397067,9.6129770464,41.636697698,18.84989873,30.42432701,95639.33
30/01/2019,17.510110485,47.562483405,30.572125668,26.697348457,13.560432612,30.522111116,33.639605268,27.609270163,47.60453361,50.361386964,23.68,14.444826599,13.292258252,30.046927266,10.936173136,11.800057739,43.988517926,64.039290243,15.965684946,11.75,36.352960626,38.205466059,19.42,16.639655039,40.98393004,17.39634592,21.037816266,15.803101443,7.4609808535,24.06,24.13687968,30.889592012,42.48357,11.813671868,34.201896793,15.298262037,17.88720658,31.29939902,20.351969478,40.768390396,21.910324235,6.25,13.992440046,25.291129571,28.951311459,24.798763994,13.238862948,61.86685794,41.962100273,45.221415452,9.6891371901,40.27212974,31.257516203,23.965515883,44.666680095,11.646213595,32.644908792,27.295787162,9.8111827587,45.397054579,19.055962172,31.90676437,96996.21
31/01/2019,17.061882838,49.420701792,30.572125668,27.045650459,13.607192725,31.654306892,35.539881756,27.042088081,48.809235133,50.828236437,23.54,14.140724986,13.1498412,30.427268117,11.26642858,11.296035173,43.440496346,63.356230879,15.86310169,11.39,36.450421647,39.089051498,19.34,16.434106359,40.395135944,17.425998782,20.813612185,15.313841337,7.2659225305,24.72,23.55580665,30.74479705,43.399290151,11.884096142,34.794059749,15.088285892,17.640486489,31.393674318,20.846669757,40.840197336,22.273526885,6.08,14.08634904,25.615879484,29.059485517,24.760046174,13.297590477,61.509704815,42.313329199,45.28736335,9.52111747,41.478437773,31.602087248,24.012195891,45.055327404,12.004409691,33.032238102,27.546207228,9.7219901882,44.325450287,18.486834569,30.532319135,97393.75
01/02/2019,17.646527595,47.522946843,31.028716042,27.341707161,13.373392163,31.2769083,35.100148354,27.63810993,49.044528399,50.86714056,23.89,14.064699583,13.016918617,31.363491752,11.351351408,11.47392549,43.401351947,64.148183765,15.601980675,11.48,36.645343687,39.338760427,19.27,16.894143881,41.176977285,17.437859927,20.729535655,15.460619369,7.3244400274,24.92,23.883591436,30.24284118,43.438256966,11.919308278,34.834450119,14.868310882,18.076991265,30.922297827,20.351969478,40.983811217,22.239943078,6.4,13.898531053,25.704447642,29.521683764,24.972994186,13.599617769,61.956146221,43.152376077,45.928000069,9.4277731811,41.292851922,32.517661738,24.012195891,45.527256281,12.188348227,32.922991373,26.958683228,9.6030667608,45.056089577,19.262025615,29.746921859,97861.28
04/02/2019,17.977826291,47.394453019,31.349300772,27.533273262,13.466912387,31.959076741,35.877058964,26.888275991,49.976289733,51.353442095,23.7,14.102712285,12.912479445,31.178197491,11.058839443,11.612284626,43.548143442,63.207739713,15.993662198,11.55,35.875401626,38.685675537,19.43,16.913719945,42.306303666,17.386461632,20.813612185,15.646538209,7.3146871113,26.98,23.953121542,30.889592012,43.701282967,12.148187167,35.624306241,15.018293843,18.33320059,30.969435476,20.411333511,41.288990713,22.024757947,6.6,13.757667562,26.226015684,29.856039942,25.195621654,13.582838475,62.005750821,42.547481816,47.425959456,9.2410846032,41.970240279,32.783473687,24.161571915,45.527256281,12.217391153,33.171279393,27.348760638,9.6922593313,43.526617996,19.330713429,29.589842403,98588.64
05/02/2019,18.162963798,45.467045649,32.039043678,27.428782661,13.448208343,31.935479096,35.892770397,27.147833893,51.435107983,52.316319134,25.24,14.055196408,12.969446266,32.172935102,10.549302472,11.533222263,44.037448424,62.217798605,15.993662198,11.53,35.933878238,37.936548751,19.63,17.021388302,42.277346579,17.170984166,20.981765246,15.578041794,7.3049341951,27.59,23.665068246,31.13091695,43.798700004,11.769656697,34.107423461,14.978298387,18.883576177,30.356646038,20.48059155,40.813269734,21.82947433,6.69,13.964267348,25.93078849,30.042886042,25.214980564,13.800969297,60.835082246,42.010882069,46.92663966,9.2224157454,43.519882138,31.779295214,24.507003971,45.56427031,12.178667251,34.194226033,27.449891818,9.7120799025,43.487650567,19.6741525,28.882984854,98311.21
06/02/2019,17.627039437,43.935003893,31.281297951,26.227140754,13.186351713,30.417363957,34.20379127,25.975016707,48.301001678,51.664675077,24.18,13.180904272,12.466239347,31.353739422,9.7661252768,11.088496469,42.364025384,59.396466449,15.732541182,11.11,34.65713887,36.390274232,18.99,16.590714877,40.346874133,17.091909866,19.907454024,15.000714868,6.9440762976,26.79,22.627083091,30.368330147,43.068072224,11.267883749,32.67132142,14.028406299,18.361668293,29.564733532,19.886951216,38.784723668,21.108044409,6.26,13.532285978,25.143515974,29.511849759,24.672931078,13.498942005,59.257655945,40.108392054,44.967044991,8.6903532986,42.823935195,31.326430412,23.629419829,44.065202115,11.713980424,33.489088057,26.294106899,9.2661170499,41.363925696,18.977461813,27.891420792,94635.57
07/02/2019,18.27014867,43.589058981,30.115535294,26.314216255,12.95255115,30.857853324,34.722268583,25.196343001,48.62100052,50.86714056,23.21,13.304445552,12.608656399,30.476029765,10.09638072,11.048965287,41.982367498,60.119123457,15.238276403,11.25,34.306279197,35.948481513,18.4,16.962660107,40.926015867,16.8764324,19.617857086,14.902862847,6.9928408784,26.36,22.597284474,30.455207125,42.600470444,11.285489818,32.788004711,14.328372222,18.598899149,29.941834725,19.995785277,38.910385814,20.747329449,6.03,13.363249789,24.976220565,28.99064748,24.285752873,13.09623895,59.773543792,38.801039941,45.051835145,8.8863763053,42.100150375,31.109842898,23.601411824,43.94490652,11.520360913,32.49593598,25.971450276,9.3553096204,40.516384119,18.81064855,28.274301965,94405.6
08/02/2019,17.753712467,44.468747473,30.436120025,26.331631355,13.008663285,31.660173242,35.091487276,26.071149263,48.686882634,50.653167885,23.5,13.465999533,12.722590041,30.846618287,10.002022022,11.029199696,42.19766169,60.386407556,15.508723169,11.13,34.881299217,35.919668944,18.94,17.34439337,41.900904452,16.783520097,20.084948922,15.020285273,6.9928408784,27.03,22.413526336,30.503472112,43.009622001,11.646414219,33.488104456,14.248381309,18.276265184,31.374819259,20.2134534,39.045023827,21.14535975,5.93,13.598022273,24.936856939,28.78413337,24.324470694,12.718704835,59.753701952,41.162078831,46.163528274,9.1944124588,42.916728121,31.917123631,24.086883903,44.222511741,11.413870182,32.078812107,25.976266047,9.5336947615,42.045855701,18.643835287,28.676818069,95343.11
11/02/2019,18.231172353,43.83616249,29.901812141,25.730810401,12.849678903,31.046634481,34.887238638,25.186729745,47.246887845,52.491387687,23.12,13.446993183,12.428261466,30.232221527,10.436072034,11.266386786,41.962795299,60.544798134,15.564677672,11.01,34.900791421,36.601566403,18.67,17.334605338,41.862295003,16.506760049,19.944821371,15.118137294,6.9928408784,27.82,22.229768199,29.702273319,42.493311703,11.567186911,33.11112767,14.34836995,17.782825003,30.837450059,20.351969478,38.59623045,20.564484279,5.71,13.560458676,24.769561529,28.420275176,24.043766496,12.450236131,58.781451779,37.318073366,45.522891556,8.9797205942,43.937450303,31.858054309,23.797467856,44.185497711,11.365465304,32.158264273,25.957002965,9.494053619,40.935283979,18.535897293,29.236413629,94412.92
12/02/2019,18.192196035,45.862411263,30.23211156,25.182234748,12.681342498,31.715234413,35.586397439,26.417226465,50.155112615,53.434812665,23.3,13.485005884,12.608656399,30.456525106,10.445507904,11.197207218,41.63006791,62.603875637,15.331533909,11.08,34.832568707,36.236607199,18.63,17.726126633,42.200127681,16.449431181,19.795351984,15.167063305,7.1098758722,28.54,22.597284474,29.026563494,42.32770274,11.760853663,33.900983792,14.548347231,17.279895587,31.365391729,19.708859115,40.086224462,20.498560511,5.58,13.288122594,24.710516091,29.443011722,24.895558545,12.794211658,58.801293619,37.220509775,46.210633915,9.2224157454,43.881774548,32.586575947,23.620083827,44.481609947,11.258974573,31.274358924,25.855871784,9.494053619,43.156427422,18.516272204,28.79462766,96168.4
13/02/2019,17.919361815,45.832758842,30.154394049,24.720734595,12.718750588,31.44779444,35.036497258,26.744077157,49.016293207,53.862758016,22.55,13.066866167,12.817534743,29.227731586,10.360585076,11.137910446,41.620281811,61.742626874,15.228950652,10.86,35.875401626,37.264255482,18.77,17.667398438,41.524462325,16.682700365,19.645882597,15.294270932,7.1488875368,28.65,22.448291389,29.103787474,42.064676739,11.505565672,33.129078946,14.378366542,17.202952336,31.544514796,19.303204886,39.045023827,20.063214869,5.61,13.100304607,24.897493313,30.141226095,25.214980564,12.978783892,57.600862283,37.386367879,45.372153504,9.3157600344,44.419973517,32.488127077,23.965515883,44.833243227,11.229931646,31.582236068,26.583053129,9.5336947615,44.31570843,18.310208761,29.481850278,95842.41
14/02/2019,18.114243401,46.949666703,31.436732972,24.955838447,12.999311263,32.517554331,36.371969127,26.897889247,51.519813559,54.20316909,22.82,13.418483656,13.026413087,30.134698231,10.66253291,11.464042695,41.786645505,62.366289771,15.583329173,11.14,36.187276891,38.253487007,19.3,18.264468413,42.074646972,16.664908648,20.010214228,15.392122954,7.2171579498,28.5,22.53768724,29.065175484,42.532278518,11.7960658,34.008691445,14.498352911,17.240948918,32.421275069,19.689071104,40.086224462,21.231185034,5.58,13.551067776,25.320652291,30.770602431,26.086131524,13.121407891,58.315168533,39.376665125,46.587479044,9.4557764677,45.106641167,32.931146992,24.040203895,44.870257257,11.346103353,32.356894689,26.977946309,9.5832461895,44.481320002,18.486834569,30.93483524,98015.1
15/02/2019,18.016802608,46.801404597,31.397874216,24.690510919,12.924495083,32.084930846,36.136297621,26.994021803,51.585695673,54.05727863,22.66,13.304445552,13.102368849,29.929899311,10.341713336,10.752481424,41.982367498,61.99011215,15.387488412,11.07,35.388096524,37.888527803,19.33,18.577685449,41.678900121,16.605602923,19.842061167,15.1474929,7.1391346206,28.91,23.193256812,28.891421529,42.376411258,11.646414219,33.658641573,14.818316562,17.411933535,32.223296943,19.303204886,39.628455217,20.395321401,5.8,13.147259104,25.064788723,30.534586305,25.979657518,13.104628597,58.047303689,38.674207274,46.351950839,9.4651108966,45.468533577,33.246183375,24.049539897,44.555638006,11.568765791,33.111690268,27.47397067,9.3156684779,44.695640861,18.545709838,29.324770822,97525.91
18/02/2019,17.72448023,46.920014282,31.057860108,24.663750973,12.95255115,31.34553798,35.311447349,26.86904948,51.077462219,53.36673045,22.26,13.504012235,13.244785901,30.027422607,10.058637241,10.673419061,41.297340522,61.316952197,15.667260928,11.17,34.530439544,37.158609397,18.89,18.607049546,41.15767256,16.603626066,19.524438719,15.215989315,7.1293817044,28.26,22.905203515,28.833503544,41.986743109,11.408732296,33.120103308,14.998296115,17.193453191,32.326999771,19.54066102,39.709238025,20.963758425,5.65,13.147259104,24.995902378,30.180562116,25.902221877,12.710315188,57.124658117,38.274196552,45.777262017,9.60512733,45.904660327,32.931146992,23.900163872,44.407581888,11.471956035,33.667855432,26.833473195,9.2859376211,44.081903857,18.722335646,28.696453001,96509.89
19/02/2019,17.85115326,46.999087404,31.864179279,24.975950352,13.018015308,31.856820281,35.60996459,26.859436224,51.293932023,54.329607489,22.16,13.599043989,13.301752722,29.920146982,10.209611158,10.910606151,42.589105676,61.267455142,15.508723169,11.25,34.793584299,37.168213587,19.28,18.734293967,42.953011936,16.767705238,19.617857086,15.206204113,7.0513583753,28.02,23.675001118,29.026563494,42.347186147,11.646414219,33.883032517,14.788319969,17.554420716,32.213869413,19.629707071,40.032369257,21.103069031,5.68,13.259949896,25.222243226,30.741100415,26.502348094,13.020732127,58.771530859,38.040043935,46.634584685,9.4837797544,45.654119428,33.187114054,24.040203895,45.009059868,11.568765791,33.320252204,26.920157064,9.1372833369,44.31570843,19.026524538,28.853532456,97659.16
20/02/2019,17.685503912,44.478631613,31.621312059,24.431831434,12.643934408,31.24328152,35.020785824,27.090154359,49.844525504,53.843305954,22.66,13.256929675,13.244785901,29.305750222,10.473815514,10.495528743,43.773223734,60.643792244,15.508723169,11.01,34.13084936,35.977294081,19.1,18.49938119,40.539921377,16.674792935,19.309576475,15.460619369,7.1586404529,28.25,22.641982399,28.447383644,41.743200515,11.620005116,33.452201905,14.228383581,17.601916443,31.648217624,19.174582814,38.955265151,20.212476232,5.62,12.893704821,24.621947933,30.741100415,26.17324662,12.777432364,57.690150564,37.737596805,45.71131412,9.8384880523,43.900333133,32.537351512,24.030867894,44.194751219,11.859195058,34.124705387,26.337448834,9.1967450506,44.617706003,18.437771845,27.253285505,96544.82
21/02/2019,17.85115326,43.747205227,31.427018283,24.208831877,12.615878341,31.620843834,35.327158783,26.840209713,50.070407039,53.493168849,22.07,13.37096778,13.19731355,29.393521188,10.285098117,11.048965287,43.33284925,61.267455142,15.35018541,10.99,35.670733483,37.225838724,19.49,18.205740219,40.501311928,16.566065773,19.038663211,14.775655219,6.9148175492,27.3,23.267753354,27.897162786,41.665266886,11.936914347,34.062545272,13.918418795,17.383436099,32.053601406,19.016278725,38.865506476,20.038337975,5.58,12.940659318,24.454652523,30.908278504,26.521707004,12.584470483,58.483824175,38.781527223,45.880894428,10.762596512,46.377904248,31.671001457,23.405355792,44.287286292,11.859195058,33.2705946,25.042006571,9.4147713341,44.208548,18.526084749,27.911055724,96932.28
22/02/2019,17.85115326,45.931600246,32.243052142,24.440751416,12.643934408,31.557916782,35.036497258,27.782308765,50.527932096,54.417141766,22.29,13.38997413,13.339730603,30.329744822,10.70971226,11.256503991,44.115737221,60.188419335,15.807147187,10.95,36.927980647,38.243882817,19.51,18.08828383,40.395135944,16.674792935,19.019979537,14.853936836,7.0903700399,27.6,24.648422603,26.816027066,42.201060591,12.034214234,34.543191258,14.208385853,17.240948918,32.685245904,19.224052842,40.122127932,22.127997056,5.48,12.874923022,25.04510691,30.73126641,26.260361716,12.643198012,58.85089822,39.620574101,45.824367659,11.574691826,46.396462834,31.503638378,23.340003782,44.731454646,12.004409691,33.677786952,25.764372145,9.8310033299,45.77698701,18.692898012,28.274301965,97885.6
25/02/2019,17.919361815,46.682794913,32.495634051,24.636991026,12.784214746,31.337672098,34.682989999,27.897667832,49.699917386,54.407415735,22.24,13.26643285,13.539114477,29.461787494,10.527556322,11.098379264,43.156699456,59.792442892,15.909730443,10.95,36.401691136,37.926944562,19.4,18.147012025,40.646097362,16.603626066,19.029321374,14.942003656,7.0903700399,27,24.767617071,26.169276233,42.278994221,11.9502546,34.01552658,13.968413115,17.40243439,32.845513911,18.828292619,39.843876039,21.605582286,5.49,12.997004714,24.946697846,29.993716016,25.844145146,12.685146247,58.533428775,38.91811625,44.910518221,12.228101848,45.004568948,32.133711145,23.386683789,44.333553829,11.878557009,34.16443147,26.231501883,10.118401612,45.903631154,18.193134537,27.744158803,97239.9
26/02/2019,18.016802608,46.583953509,32.884221604,24.503191292,12.718750588,31.471392085,35.303591632,27.830375043,49.966404879,54.494950011,21.88,13.304445552,13.624564709,29.520301471,10.971838515,10.89084056,44.184239919,59.366768216,15.86310169,11,36.265245708,37.763673339,19.7,17.647822374,40.037998541,16.528505481,18.87051015,15.1474929,7.1293817044,27.5,24.385201487,25.87003331,42.356927851,11.959583448,34.138020166,13.698443785,17.820396788,33.090629687,19.055854747,39.852851906,22.202627738,5.45,12.546241545,24.848288781,30.003550021,25.727991685,12.59286013,60.458087281,39.191294303,44.609042118,12.312111708,45.533488625,32.173090693,23.33066778,44.666680095,11.917280911,34.849706404,26.014792211,9.9697473285,45.981566012,18.065013871,27.537992018,97602.5
27/02/2019,17.890129577,47.740397931,32.379057786,24.779710742,12.643934408,31.266879164,34.910805788,27.734242486,49.395360252,53.707141524,21.6,13.599043989,13.947376695,29.647081755,10.749697419,10.960020128,43.548143442,58.663910029,16.282760465,11.2,37.99030577,39.137072446,19.35,18.215528251,40.636445,16.403963459,19.262867291,15.09856689,7.1781462852,27.3,24.002528596,26.516784143,41.304823847,11.79166418,33.836497493,13.758436969,17.354938663,32.628680725,19.600025054,39.538696542,21.891666565,5.38,12.827968526,24.927016033,30.160894105,26.21196444,13.01234248,64.972105941,39.298614253,44.166249092,11.836055835,46.099525471,30.765271853,23.489379806,44.08370913,11.665575546,35.525049817,26.539711194,9.7913621875,45.621117295,18.311399766,27.616531745,97307.32
28/02/2019,16.789048618,47.789818633,31.85446459,24.351551593,12.522358116,30.307241615,33.991686914,27.70540272,48.158096893,52.909607007,20.57,13.523018586,13.67203706,29.442282835,10.498581396,10.841426583,42.76525547,57.812560677,15.947033445,11.32,36.041085361,37.427526705,19.08,16.93329601,39.72912295,16.235930572,18.683673416,14.814796028,7.0025937945,26.66,24.092164595,25.966563285,40.915155698,11.539785277,33.195761812,13.428474455,17.136458318,32.572115546,19.69896511,38.847554741,21.575730013,5.5,12.76223223,24.769561529,29.36433968,26.19260553,12.995563186,64.89273858,38.391272861,42.338550217,12.20943299,44.54060432,29.928456459,23.302659776,43.297161003,11.442913109,36.200393229,25.72103021,9.5733359039,45.88414744,18.153712793,27.04711872,95584.35
01/03/2019,16.399285446,48.738696107,30.970427909,23.959072373,12.260501486,29.418397,33.426075299,27.55159063,48.833833035,53.541799003,20.52,13.256929675,13.349225073,29.881137664,10.430973236,10.742598629,41.747501106,57.317590123,15.807147187,11.1,34.735107687,36.00610665,18.96,17.089904528,38.956933971,16.303143727,18.683673416,14.707158804,6.9245704653,26.42,23.653944155,25.860380313,40.359878585,11.455689676,32.84226442,14.118396076,17.012969428,31.676500213,19.461508976,38.892434079,21.794646679,5.59,13.034568312,24.247993488,28.715295333,25.844145146,12.794211658,63.345075039,38.440054656,41.735598011,12.928184015,43.993126059,30.135199086,22.975899723,43.033458398,11.239612622,36.617517102,25.081786242,9.6129770464,45.53344058,18.074869307,26.919491662,94603.76
04/03/2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
05/03/2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
06/03/2019,15.951057798,47.908428317,30.708131311,23.736072817,12.064109014,29.258842524,33.173774487,28.330264335,48.158096893,53.152757775,19.7,12.838789957,13.15933567,29.647081755,10.324731842,10.406583584,40.53402475,56.099962561,15.592654924,10.57,34.345263605,35.78521029,19.17,16.864779784,38.416401686,15.982892813,18.683673416,14.707158804,6.9538292138,26.4,23.46969238,25.696279355,39.549797685,11.287498473,32.851691017,13.398477863,16.765991647,31.81791316,19.303204886,39.036047959,21.345618746,5.6,12.997004714,23.82483451,28.99064748,25.902221877,12.517353307,62.68037339,38.19614568,41.047855651,14.141659771,42.972403876,29.337763239,23.078595739,42.538498915,11.094397989,37.640463742,24.984191743,9.5336947615,46.809623874,18.311399766,25.908292668,94216.88
07/03/2019,16.262868336,47.463642001,30.202967493,23.629033029,12.120221149,29.463449814,33.409551135,28.705181305,47.996300915,53.006867314,19.49,12.06903275,13.073885438,29.900642323,10.305415225,10.248458857,40.543810849,56.030666683,15.816472937,9.98,32.347312686,33.710705346,19.11,16.845203719,38.117178457,15.884049939,18.729560228,14.510143951,6.8752548724,26.63,23.245602383,25.387383435,39.794597126,11.483721543,33.304167679,13.068515348,16.784989938,31.223978781,19.154794803,38.425688966,22.034708704,5.66,13.109695506,23.332789188,28.734963344,25.911901332,12.500574013,62.283536585,37.659545932,41.462385293,13.758948187,43.185827605,29.505126318,22.947891718,42.77197037,11.045993111,36.627448623,25.32577249,9.5436050471,47.598714308,18.252267151,25.525411496,94340.18
08/03/2019,16.165427543,49.321860389,30.708131311,23.727152834,12.382077778,29.746752216,33.873245211,28.647501771,49.680882566,53.473716788,19.86,12.154561329,13.387202954,30.476029765,10.469606471,11.039082491,41.160335127,56.45634136,16.077593953,10.06,33.536337135,34.469436321,19.29,17.217148949,38.773539089,16.3090743,19.203603849,14.490442466,6.9243638358,27.05,23.947751041,25.281200463,40.734626979,11.689288568,33.700084759,13.148506261,17.107960882,31.912188459,19.590131048,39.368155059,22.491199706,5.63,13.466549682,23.942925388,28.518615228,25.815106781,13.054290715,66.271746478,38.254683834,41.829809294,12.844174155,43.89105384,29.800472928,23.302659776,43.425690441,11.37514628,36.319571479,25.618555986,9.5832461895,47.588972451,18.528219355,27.587079347,95364.86
11/03/2019,16.672119666,49.895140529,31.961326167,24.726190849,12.643934408,30.958656936,35.248608996,29.330042921,51.203668238,53.775223739,20.33,12.240089908,13.624564709,31.59754766,10.74003911,11.34544915,42.941405264,57.713566566,16.180177209,10.2,34.471962932,36.371065853,19.22,17.373757467,38.8218009,16.091619976,19.70667055,14.677606576,6.9538292138,26.35,23.897953264,25.512872403,40.97942642,12.016327017,34.802996624,13.248494901,16.993971137,33.175477455,20.065043316,40.956883614,22.708872527,5.63,13.720103965,24.484175242,30.131392089,26.860487933,13.045901068,66.470164881,39.903508514,43.337189809,13.590928467,43.621954356,30.15488886,23.816139859,43.976683072,11.597808718,36.130872584,26.038212332,9.9102856148,48.592383743,18.7056172,27.675436541,98026.62
12/03/2019,16.564934794,47.345032317,32.107046499,24.797550707,12.587822273,31.297045917,35.350778877,29.666506868,50.913615964,52.958237161,20.05,12.515681994,13.871420933,31.714575614,10.595164482,11.098379264,42.902260865,56.971110736,15.713889681,10.22,34.004150033,35.689168395,18.85,17.001812237,39.709818225,16.307097442,19.726019269,14.451039495,6.9341856284,26.55,24.475607479,26.159623235,40.832546755,12.05370284,34.878409401,13.698443785,16.775490793,32.977499329,19.590131048,40.526041972,22.246162302,5.99,13.79523116,24.307038926,29.629857822,26.618501555,13.272421536,66.559453162,41.649896784,43.054555962,13.22688574,43.408530627,30.47977013,24.124227909,43.63114532,11.54940384,35.95210521,26.20412298,9.9301061861,48.680060458,18.735183507,27.783428667,97828.04
13/03/2019,16.467494001,45.743801579,32.330484342,25.065150175,12.728102611,31.281306894,35.688725407,30.127943138,51.696314972,53.172209836,20.3,12.753261379,13.956871165,31.207454479,10.421314928,10.969902924,43.058838459,55.436702019,16.114896955,10.42,34.403740217,36.130961114,18.82,17.579306147,40.935668229,16.299190012,19.94852954,14.756412518,7.0815125186,27.43,24.251517481,27.028393011,41.126306085,12.128454486,35.255473286,14.118396076,17.05096601,32.38356495,19.629707071,39.816948436,22.050878685,5.91,13.860967455,24.375925272,30.426412247,27.199268862,13.658345298,69.545650121,41.971856632,44.373513913,14.459030353,44.17871191,30.420700808,24.44165196,44.294204249,11.98504774,36.746626872,26.550583452,10.009388471,49.391216034,18.902725916,27.587079347,98903.89
14/03/2019,16.233636098,47.097928808,32.233337454,24.547791203,12.597174296,31.171133738,35.767317623,29.92606477,51.304965468,53.833579924,20.75,12.686739151,13.880915403,30.963646241,10.324731842,10.920488946,42.76525547,55.189216742,16.086919704,10.35,34.199072074,36.111752735,18.79,17.501001888,41.427938703,16.210231425,19.832437225,14.539696179,7.0225817625,26.8,23.519490157,26.787068073,40.861922688,11.932231416,34.699304055,14.39836427,16.727995066,32.675818375,19.412038948,39.673334555,21.953858799,5.91,13.673149468,24.011811733,30.770602431,27.286383958,13.666734945,68.503953508,42.606019971,43.864772989,14.375020493,47.222319872,30.115509312,24.13356391,44.135443661,12.023771642,37.590806138,26.540824002,10.346338181,49.400957891,18.814026994,27.292555369,98604.67
